document_file,document_title,image_file,image_reference_type,image_reference_line,detected_image_type,has_interactive_buttons,interactive_buttons_magenta,hard_fail_triggered,hard_fail_reason,score_topic_match,score_detail_match,score_section_relevance,score_visual_evidence,score_contradictions,overall_score,final_verdict,processing_error,processing_warning,image_reference_error,api_http_status,api_finish_reason,api_attempt,match_reasons,missing_evidence
umn/source/mrs_manager_operation_guide_applicable_to_3.x/cluster_management/cluster_mutual_trust_management/configuring_cross-manager_mutual_trust_between_clusters.rst,Configuring Cross-Manager Mutual Trust Between Clusters,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001392414374.png,substitution_image,100,icon,True,False,False,,2,2,2,2,3,0.72,partial,,,,200,stop,1,"The image shows a three-square/dot menu icon, identical in appearance to image 1. | The RST states 'Click |image4| next to the name of the target cluster and select Start,' consistent with a 'more options' menu icon. | Used in step 7 of the Procedure section for starting a cluster after mutual trust configuration.",The image is very small and low-resolution; the exact rendering is not fully clear. | No surrounding UI context is visible to confirm it is specifically the cluster action menu for starting.
umn/source/mrs_manager_operation_guide_applicable_to_3.x/getting_started/querying_the_mrs_manager_version.rst,Querying the MRS Manager Version,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001392414486.png,substitution_image,37,icon,False,False,False,,2,2,2,2,3,0.72,partial,,,,200,stop,1,"The image is a small isolated pictogram: a magenta square containing a white question mark, i.e., a help/question icon. | The RST references |image1| as a clickable icon in the upper right corner of the MRS Manager home page that opens a drop-down list containing 'About'. | A question mark icon is a conventional help/about symbol, so it is semantically consistent with the described control. | The image matches the inline reference but does not depict the drop-down list or the 'About' entry mentioned in the text.","No drop-down list or 'About' menu item is visible in the image. | No surrounding UI context (home page layout, upper-right corner placement) is shown. | The image is low-resolution and blurry, limiting detail verification."
umn/source/mrs_manager_operation_guide_applicable_to_3.x/o_and_m/log/log_download.rst,Log Download,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001392254938.png,substitution_image,39,icon,False,False,False,,2,2,3,1,3,0.73,partial,,,,200,stop,1,"The image is a small icon with three colored dots, consistent with a dropdown or selector UI element. | The RST references this as |image1| for clicking to select a service in the log download procedure. | The icon is too small to clearly identify the specific UI control it represents. | It is directly referenced in step 3a of the Procedure section.","The icon is very small and low-resolution, making it difficult to confirm it is specifically a service selector dropdown. | No surrounding UI context is visible to confirm the exact control type."
umn/source/mrs_manager_operation_guide_applicable_to_3.x/o_and_m/log/log_download.rst,Log Download,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001392414466.png,substitution_image,40,icon,False,False,False,,2,2,3,1,3,0.73,partial,,,,200,stop,1,"The image is a small icon with three colored dots, similar to image1, consistent with a dropdown or selector UI element. | The RST references this as |image2| for clicking to select the required host in the log download procedure. | The icon is too small to clearly identify the specific UI control it represents. | It is directly referenced in step 3b of the Procedure section.","The icon is very small and low-resolution, making it difficult to confirm it is specifically a host selector dropdown. | No surrounding UI context is visible to confirm the exact control type."
umn/source/mrs_manager_operation_guide_applicable_to_3.x/o_and_m/log/log_download.rst,Log Download,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001392574062.png,substitution_image,41,icon,False,False,False,,2,2,3,2,3,0.78,partial,,,,200,stop,1,"The image clearly shows a blue pencil/edit icon, a standard symbol for editing or configuring settings. | The RST references this as |image3| for clicking to configure Start Time and End Time in the log download procedure. | A pencil icon is a reasonable and common representation for an edit/configure action. | It is directly referenced in step 3d of the Procedure section.",No surrounding UI context is visible to confirm this is specifically the time-range configuration button in the upper right corner. | The icon is isolated without any label or additional context.
umn/source/mrs_manager_operation_guide_applicable_to_3.x/security_management/security_hardening/updating_ssh_keys_for_user_omm.rst,Updating SSH Keys for User omm,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001442773649.png,substitution_image,86,icon,False,False,False,,2,2,2,3,3,0.77,partial,,,,200,stop,1,"The image is a small three-dot (ellipsis) menu icon, matching the |image1| placeholder used in step 12 ('choose |image1| > Start'). | It is an isolated UI symbol (pictogram), not a full screenshot, so it is classified as an icon. | The icon is semantically consistent with a 'more actions' menu that leads to the Start option in MRS Manager. | No visible interactive buttons or controls beyond the symbol itself.",The icon is generic and does not show the actual 'Start' menu item it is meant to open. | No surrounding MRS Manager interface is visible to confirm the exact menu context.
umn/source/mrs_manager_operation_guide_applicable_to_3.x/security_management/security_overview/permission_verification_policies.rst,Permission Verification Policies,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001392733938.png,substitution_image,77,other,False,False,True,Forbidden color #3298ff was detected in the image.,0,0,0,0,0,0.00,fail,,Images with the forbidden color were not sent to the AI API.,,,local_hard_fail,0,Local color check detected #3298ff.,
umn/source/mrs_manager_operation_guide_applicable_to_3.x/tenant_resources/multi-tenancy/technical_principles/multi-tenant_management.rst,Multi-Tenant Management,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001392733966.png,substitution_image,107,icon,False,False,False,,2,2,2,3,3,0.77,partial,,,,200,stop,1,"A small blue pencil/edit icon, matching the |image2| reference used in the RST for customizing a time range on the monitoring chart. | It is an isolated UI symbol rather than a full interface, so it is classified as an icon. | Relevant to the 'Graphical Resource Monitoring' section's time-range customization instruction.",No surrounding UI context is visible to confirm the exact control it represents.
umn/source/mrs_manager_operation_guide_applicable_to_3.x/tenant_resources/multi-tenancy/technical_principles/multi-tenant_management.rst,Multi-Tenant Management,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001392254886.png,substitution_image,108,icon,False,False,False,,2,2,2,3,3,0.77,partial,,,,200,stop,1,"A small black downward triangle/dropdown arrow icon, matching the |image3| reference used in the RST to open the menu for selecting 'Export'. | It is an isolated UI symbol, classified as an icon. | Relevant to the 'Graphical Resource Monitoring' section's export instruction.",No surrounding UI context is visible to confirm the exact control it represents.
umn/source/mrs_manager_operation_guide_applicable_to_3.x/tenant_resources/multi-tenancy/technical_principles/multi-tenant_model.rst,Multi-Tenant Model,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001392733950.png,figure,15,other,False,False,False,,3,3,3,3,3,1.00,pass,,"Expected 2 image results, but received 1 unique valid results. Missing results for: /home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001442773629.png",,200,stop,1,"Image is a conceptual diagram showing the multi-tenant model with users, roles, tenants, and resources | Three users (A, B, C) are shown at the top, matching the RST description | Four roles (t1, t2, t3, Manager_tenant) are shown, matching Table 1 in the RST | Three tenants (t1, t2, t3) are shown with computing and storage resources allocated | The bottom section shows total cluster resources (computing and storage) as described | Connections between users and roles match Table 2 (User A to t1/t2, User B to t3, User C to t1) | The figure is explicitly referenced as Figure 1 in the Related Model section",
umn/source/overview/application_scenarios.rst,Application Scenarios,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349190341.png,figure,23,other,False,False,True,Forbidden color #3298ff was detected in the image.,0,0,0,0,0,0.00,fail,,Images with the forbidden color were not sent to the AI API.,,,local_hard_fail,0,Local color check detected #3298ff.,
umn/source/overview/application_scenarios.rst,Application Scenarios,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296750238.png,figure,42,other,False,False,True,Forbidden color #3298ff was detected in the image.,0,0,0,0,0,0.00,fail,,Images with the forbidden color were not sent to the AI API.,,,local_hard_fail,0,Local color check detected #3298ff.,
umn/source/overview/application_scenarios.rst,Application Scenarios,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349390633.png,figure,61,other,False,False,True,Forbidden color #3298ff was detected in the image.,0,0,0,0,0,0.00,fail,,Images with the forbidden color were not sent to the AI API.,,,local_hard_fail,0,Local color check detected #3298ff.,
umn/source/overview/components/alluxio.rst,Alluxio,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296430738.png,figure,11,other,False,False,True,Forbidden color #3298ff was detected in the image.,0,0,0,0,0,0.00,fail,,Images with the forbidden color were not sent to the AI API.,,,local_hard_fail,0,Local color check detected #3298ff.,
umn/source/overview/components/apachedoris/basic_principles.rst,Basic Principles,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000002007968137.png,figure,19,other,False,False,True,Forbidden color #3298ff was detected in the image.,0,0,0,0,0,0.00,fail,,Images with the forbidden color were not sent to the AI API.,,,local_hard_fail,0,Local color check detected #3298ff.,
umn/source/overview/components/carbondata.rst,CarbonData,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349110485.png,figure,11,other,False,False,True,Forbidden color #3298ff was detected in the image.,0,0,0,0,0,0.00,fail,,Images with the forbidden color were not sent to the AI API.,,,local_hard_fail,0,Local color check detected #3298ff.,
umn/source/overview/components/clickhouse.rst,ClickHouse,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349110441.png,figure,95,other,False,False,True,Forbidden color #3298ff was detected in the image.,0,0,0,0,0,0.00,fail,,Images with the forbidden color were not sent to the AI API.,,,local_hard_fail,0,Local color check detected #3298ff.,
umn/source/overview/components/clickhouse.rst,ClickHouse,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349390609.png,figure,103,other,False,False,True,Forbidden color #3298ff was detected in the image.,0,0,0,0,0,0.00,fail,,Images with the forbidden color were not sent to the AI API.,,,local_hard_fail,0,Local color check detected #3298ff.,
umn/source/overview/components/clickhouse.rst,ClickHouse,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296590598.png,figure,124,other,False,False,True,Forbidden color #3298ff was detected in the image.,0,0,0,0,0,0.00,fail,,Images with the forbidden color were not sent to the AI API.,,,local_hard_fail,0,Local color check detected #3298ff.,
umn/source/overview/components/clickhouse.rst,ClickHouse,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296270774.png,substitution_image,129,other,False,False,True,Forbidden color #3298ff was detected in the image.,0,0,0,0,0,0.00,fail,,Images with the forbidden color were not sent to the AI API.,,,local_hard_fail,0,Local color check detected #3298ff.,
umn/source/overview/components/dbservice/dbservice_basic_principles.rst,DBService Basic Principles,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349390605.png,figure,24,other,False,False,True,Forbidden color #3298ff was detected in the image.,0,0,0,0,0,0.00,fail,,Images with the forbidden color were not sent to the AI API.,,,local_hard_fail,0,Local color check detected #3298ff.,
umn/source/overview/components/flink/flink_basic_principles.rst,Flink Basic Principles,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296750242.png,figure,19,other,False,False,True,Forbidden color #3298ff was detected in the image.,0,0,0,0,0,0.00,fail,,Images with the forbidden color were not sent to the AI API.,,200,stop,1,Local color check detected #3298ff.,
umn/source/overview/components/flink/flink_basic_principles.rst,Flink Basic Principles,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001715933368.png,figure,41,other,False,False,True,Forbidden color #3298ff was detected in the image.,0,0,0,0,0,0.00,fail,,Images with the forbidden color were not sent to the AI API.,,200,stop,1,Local color check detected #3298ff.,
umn/source/overview/components/flink/flink_basic_principles.rst,Flink Basic Principles,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296590630.png,figure,75,other,False,False,False,,3,3,3,3,3,1.00,pass,,Images with the forbidden color were not sent to the AI API.,,200,stop,1,"Image is a technical diagram showing Flink DataStream code and the corresponding streaming dataflow diagram | Code shows FlinkKafkaConsumer (source), map/keyBy/timeWindow/apply (transformations), RollingSink (sink) matching RST description | Diagram labels Source Operator, Transformation Operators, Sink Operator connected as a streaming dataflow | Matches Figure 3 caption and the RST text describing the mapping of a Flink program to a streaming dataflow",
umn/source/overview/components/flink/flink_basic_principles.rst,Flink Basic Principles,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296750246.png,figure,92,other,False,False,False,,3,3,3,3,3,1.00,pass,,Images with the forbidden color were not sent to the AI API.,,200,stop,1,"Image shows condensed view of StreamingDataflow (Source, Map, KeyBy/Window/apply, Sink) and parallelled view with subtasks | Parallelled view shows different parallelism levels: KeyBy operator has Parallelism=2, Sink has Parallelism=1 | Matches RST statement that different operators may have different levels of parallelism | Corresponds to Figure 4 in the Pipeline Dataflow section",
umn/source/overview/components/flink/flink_basic_principles.rst,Flink Basic Principles,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296430770.png,figure,101,other,False,False,False,,3,3,3,3,3,1.00,pass,,Images with the forbidden color were not sent to the AI API.,,200,stop,1,"Image shows Source and Map chained into an Operator Chain in the condensed view, matching RST description | Parallelled view shows each task except Sink paralleled into two subtasks (Source 1|Map 1, Source 2|Map 2, KeyBy 1, KeyBy 2) with Sink 1 having parallelism 1 | Labels 'Operator Chain' and 'Subtask (=Thread)' are visible, consistent with RST explanation | Corresponds to Figure 5 in the Pipeline Dataflow section about operator chaining",
umn/source/overview/components/flink/flink_enhanced_open_source_features/job_pipeline.rst,Job Pipeline,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349390637.png,figure,27,other,False,False,True,Forbidden color #3298ff was detected in the image.,0,0,0,0,0,0.00,fail,,Images with the forbidden color were not sent to the AI API.,,,local_hard_fail,0,Local color check detected #3298ff.,
umn/source/overview/components/flink/flink_enhanced_open_source_features/job_pipeline.rst,Job Pipeline,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349110473.png,figure,35,other,False,False,True,Forbidden color #3298ff was detected in the image.,0,0,0,0,0,0.00,fail,,Images with the forbidden color were not sent to the AI API.,,,local_hard_fail,0,Local color check detected #3298ff.,
umn/source/overview/components/flink/flink_enhanced_open_source_features/job_pipeline.rst,Job Pipeline,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349190345.png,figure,187,other,False,False,True,Forbidden color #3298ff was detected in the image.,0,0,0,0,0,0.00,fail,,Images with the forbidden color were not sent to the AI API.,,,local_hard_fail,0,Local color check detected #3298ff.,
umn/source/overview/components/flink/flink_ha_solution.rst,Flink HA Solution,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296270790.png,figure,34,other,False,False,True,Forbidden color #3298ff was detected in the image.,0,0,0,0,0,0.00,fail,,Images with the forbidden color were not sent to the AI API.,,,local_hard_fail,0,Local color check detected #3298ff.,
umn/source/overview/components/flink/relationship_with_other_components.rst,Relationship with Other Components,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349390773.png,figure,17,other,False,False,True,Forbidden color #3298ff was detected in the image.,0,0,0,0,0,0.00,fail,,Images with the forbidden color were not sent to the AI API.,,,local_hard_fail,0,Local color check detected #3298ff.,
umn/source/overview/components/flume/flume_basic_principles.rst,Flume Basic Principles,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296590606.png,figure,11,other,False,False,True,Forbidden color #3298ff was detected in the image.,0,0,0,0,0,0.00,fail,,Images with the forbidden color were not sent to the AI API.,,200,stop,1,Local color check detected #3298ff.,
umn/source/overview/components/flume/flume_basic_principles.rst,Flume Basic Principles,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349390617.png,figure,58,other,False,False,True,Forbidden color #3298ff was detected in the image.,0,0,0,0,0,0.00,fail,,Images with the forbidden color were not sent to the AI API.,,200,stop,1,Local color check detected #3298ff.,
umn/source/overview/components/flume/flume_basic_principles.rst,Flume Basic Principles,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296270782.png,figure,66,other,False,False,True,Forbidden color #3298ff was detected in the image.,0,0,0,0,0,0.00,fail,,Images with the forbidden color were not sent to the AI API.,,200,stop,1,Local color check detected #3298ff.,
umn/source/overview/components/flume/flume_basic_principles.rst,Flume Basic Principles,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296430750.png,figure,82,other,False,False,False,,3,3,3,3,3,1.00,pass,,Images with the forbidden color were not sent to the AI API.,,200,stop,1,"The diagram depicts data transmission between Agent1 (Sink 1, Channel 1) and Agent2 (Source 2, Channel 2), matching Figure 4 'Data transmission process'. | Labeled steps (Start a transaction, Take events, Send events, Put events, Commit transaction) align with the RST description of transaction-based reliable transmission between agents. | The image is a static architecture/sequence diagram, not a UI screenshot or icon. | No interactive controls are visible in the diagram.","The diagram does not explicitly show the failure/retransmission (last transaction) step described in point 3 of the RST. | No explicit transaction identifiers or disk-commit detail are shown, though the RST mentions writing transactions to disk."
umn/source/overview/components/hbase/hbase_basic_principles.rst,HBase Basic Principles,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349190357.png,figure,89,other,False,False,True,Forbidden color #3298ff was detected in the image.,0,0,0,0,0,0.00,fail,,Images with the forbidden color were not sent to the AI API.,,200,stop,1,Local color check detected #3298ff.,
umn/source/overview/components/hbase/hbase_basic_principles.rst,HBase Basic Principles,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296590642.png,figure,25,other,False,False,False,,3,3,3,3,3,1.00,pass,,Images with the forbidden color were not sent to the AI API.,,200,stop,1,"Image is the HBase architecture diagram referenced as Figure 1 in the 'HBase architecture' section. | Shows ZooKeeper cluster, HBase cluster (Client, Active HMaster, Standby HMaster, multiple RegionServers), and HDFS cluster, matching Table 1 module descriptions. | Labels and connections align with the textual description of Master, Client, RegionServer, ZooKeeper, and HDFS roles.",
umn/source/overview/components/hbase/hbase_basic_principles.rst,HBase Basic Principles,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001440610749.png,figure,62,other,False,False,False,,3,3,3,3,3,1.00,pass,,Images with the forbidden color were not sent to the AI API.,,200,stop,1,"Image is the HBase data model table referenced as Figure 2 in the 'HBase Data Model' section. | Displays Row Key, Timestamp, Column Family 1 (URI, Content), and Column Family N (Column 1, Column 2) columns, consistent with Table 2 concepts. | Dashed region boundaries illustrate that a table is divided into multiple Regions, matching the text about Region allocation and splitting.",
umn/source/overview/components/hbase/hbase_basic_principles.rst,HBase Basic Principles,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349309941.png,figure,122,other,False,False,False,,3,3,3,3,3,1.00,pass,,Images with the forbidden color were not sent to the AI API.,,200,stop,1,"Image is the metadata-to-user-table mapping diagram referenced as Figure 4 in the 'Metadata Table' section. | Shows the hbase:meta metadata table mapping to User table 1 and User table N, matching the description of region location records. | Includes a legend distinguishing Mapping, Metadata table, and User table, supporting the textual explanation.",
umn/source/overview/components/hbase/hbase_basic_principles.rst,HBase Basic Principles,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296430786.png,figure,133,other,False,False,False,,3,3,3,3,3,1.00,pass,,Images with the forbidden color were not sent to the AI API.,,200,stop,1,"Image is the data operation process diagram referenced as Figure 5 in the 'Data Operation Process' section. | Numbered steps 1, 2, 3 correspond to the three-step client flow: ZooKeeper lookup, hbase:meta RegionServer lookup, and user table RegionServer command. | Shows HBase client, ZooKeeper cluster, and RegionServers holding User table Region and hbase:meta metadata table, consistent with the text.",
umn/source/overview/components/hbase/hbase_enhanced_open_source_features.rst,HBase Enhanced Open Source Features,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296590634.png,figure,211,other,False,False,True,Forbidden color #3298ff was detected in the image.,0,0,0,0,0,0.00,fail,,Images with the forbidden color were not sent to the AI API.,,200,stop,1,Local color check detected #3298ff.,
umn/source/overview/components/hbase/hbase_enhanced_open_source_features.rst,HBase Enhanced Open Source Features,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349190349.png,figure,248,other,False,False,True,Forbidden color #3298ff was detected in the image.,0,0,0,0,0,0.00,fail,,Images with the forbidden color were not sent to the AI API.,,200,stop,1,Local color check detected #3298ff.,
umn/source/overview/components/hbase/hbase_enhanced_open_source_features.rst,HBase Enhanced Open Source Features,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001388353450.png,figure,18,other,False,False,False,,3,3,3,3,3,1.00,pass,,Images with the forbidden color were not sent to the AI API.,,200,stop,1,Image is a technical diagram illustrating the HIndex concept with before/after comparison of table structures | Shows a regular HBase table (Column Family A and B) and the same table with an added HIndex Column Family D | Left-side text boxes explain the delay difference between scanning without HIndex vs. using HIndex to locate a specific mobile number (18623542) | Directly matches the RST description of HIndex enabling queries based on specific column values,
umn/source/overview/components/hbase/hbase_enhanced_open_source_features.rst,HBase Enhanced Open Source Features,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296270810.png,figure,180,other,False,False,False,,3,3,3,3,3,1.00,pass,,Images with the forbidden color were not sent to the AI API.,,200,stop,1,Image is a simple diagram showing one 'Empty Region' at the top with arrows pointing to four 'Region' boxes below | Directly illustrates the multi-point division concept described in the RST where an empty region is pre-divided into multiple regions | Matches the RST statement: 'an empty region is pre-divided into multiple regions to prevent performance deterioration',
umn/source/overview/components/hbase/hbase_enhanced_open_source_features.rst,HBase Enhanced Open Source Features,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296750250.png,substitution_image,262,other,False,False,False,,3,3,3,3,3,1.00,pass,,Images with the forbidden color were not sent to the AI API.,,200,stop,1,"Image is a technical architecture diagram showing the HBase dual-read working principle | Shows Dual Client, Active Cluster, Standby Cluster, and Offline write components with labeled arrows | Arrows indicate Real-time write to Active Cluster, Real-time read from both Active and Standby clusters to Dual Client, and Replication from Active to Standby | Matches the RST description of dual-cluster concurrent access where the user query is sent to both clusters simultaneously",
umn/source/overview/components/hdfs/hdfs_basic_principles.rst,HDFS Basic Principles,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349110533.png,figure,21,other,False,False,True,Forbidden color #3298ff was detected in the image.,0,0,0,0,0,0.00,fail,,Images with the forbidden color were not sent to the AI API.,,200,stop,1,Local color check detected #3298ff.,
umn/source/overview/components/hdfs/hdfs_basic_principles.rst,HDFS Basic Principles,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296430834.png,figure,80,other,False,False,True,Forbidden color #3298ff was detected in the image.,0,0,0,0,0,0.00,fail,,Images with the forbidden color were not sent to the AI API.,,200,stop,1,Local color check detected #3298ff.,
umn/source/overview/components/hdfs/hdfs_basic_principles.rst,HDFS Basic Principles,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296590686.png,figure,66,other,False,False,False,,3,3,3,3,3,1.00,pass,,Images with the forbidden color were not sent to the AI API.,,200,stop,1,"The image is an architecture diagram (Figure 2) showing the QJM-based HDFS HA architecture, matching the RST figure reference. | It depicts three JournalNodes in a dashed group, an Active NameNode and a Standby NameNode, and multiple DataNodes, consistent with the RST description of the QJM HA solution. | Arrows labeled 'Write' and 'Read' between NameNodes and JournalNodes, plus 'Block reports to the active and standby NameNodes', align with the documented metadata synchronization and block reporting behavior. | No interactive UI controls are present; it is a static schematic, so it is classified as 'other'.","The diagram does not explicitly label the ZooKeeper/ZKFC components mentioned in the RST, though they are not required for this specific figure."
umn/source/overview/components/hdfs/hdfs_enhanced_open_source_features.rst,HDFS Enhanced Open Source Features,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296590626.png,figure,45,other,False,False,True,Forbidden color #3298ff was detected in the image.,0,0,0,0,0,0.00,fail,,Images with the forbidden color were not sent to the AI API.,,200,stop,1,Local color check detected #3298ff.,
umn/source/overview/components/hdfs/hdfs_enhanced_open_source_features.rst,HDFS Enhanced Open Source Features,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349110469.png,figure,54,other,False,False,True,Forbidden color #3298ff was detected in the image.,0,0,0,0,0,0.00,fail,,Images with the forbidden color were not sent to the AI API.,,200,stop,1,Local color check detected #3298ff.,
umn/source/overview/components/hdfs/hdfs_enhanced_open_source_features.rst,HDFS Enhanced Open Source Features,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296590622.png,figure,105,other,False,False,True,Forbidden color #3298ff was detected in the image.,0,0,0,0,0,0.00,fail,,Images with the forbidden color were not sent to the AI API.,,200,stop,1,Local color check detected #3298ff.,
umn/source/overview/components/hdfs/hdfs_enhanced_open_source_features.rst,HDFS Enhanced Open Source Features,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349309929.png,substitution_image,160,other,False,False,True,Forbidden color #3298ff was detected in the image.,0,0,0,0,0,0.00,fail,,Images with the forbidden color were not sent to the AI API.,,200,stop,1,Local color check detected #3298ff.,
umn/source/overview/components/hdfs/hdfs_enhanced_open_source_features.rst,HDFS Enhanced Open Source Features,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296270802.png,figure,21,other,False,False,False,,3,3,3,3,3,1.00,pass,,Images with the forbidden color were not sent to the AI API.,,200,stop,1,"Diagram shows Inputs, Map, Reduce, Output stages of a MapReduce join, matching Figure 1 caption 'Data transmission in the non-colocation scenario'. | Arrows from Map to Reduce illustrate cross-node network data transfer described in the File Block Colocation section. | Caption 'Partition, sort, and group' aligns with the hash partitioning by Join Key described in the RST.",
umn/source/overview/components/hdfs/hdfs_enhanced_open_source_features.rst,HDFS Enhanced Open Source Features,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296270806.png,figure,31,other,False,False,False,,3,3,3,3,3,1.00,pass,,Images with the forbidden color were not sent to the AI API.,,200,stop,1,"Two panels labeled Non-Colocation and Colocation directly match Figure 2 caption about data block distribution in both scenarios. | Shows File A and File B blocks (A1/A2, B1/B2) across DataNodes with Local and Network arrows to Mappers, illustrating the colocation benefit. | Consistent with the RST explanation that colocation avoids cross-node data transfer.",
umn/source/overview/components/hdfs/hdfs_enhanced_open_source_features.rst,HDFS Enhanced Open Source Features,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296430774.jpg,figure,65,other,False,False,False,,3,3,3,3,3,1.00,pass,,Images with the forbidden color were not sent to the AI API.,,200,stop,1,"Shows dfs.datanode.failed.volumes.tolerated with per-node values 2, 3, 4 for DataNode1/2/3, matching Figure 5 'Attribute configuration before being enhanced'. | Data directory counts (3, 4, 5) per node match the RST example of three DataNodes with differing directory counts. | Illustrates the defect of needing independent per-node configuration described in the Damaged Hard Disk Volume Configuration section.",
umn/source/overview/components/hdfs/hdfs_enhanced_open_source_features.rst,HDFS Enhanced Open Source Features,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349190337.jpg,figure,76,other,False,False,False,,3,3,3,3,3,1.00,pass,,Images with the forbidden color were not sent to the AI API.,,200,stop,1,"Shows dfs.datanode.failed.volumes.tolerated set to -1 for all three DataNodes, matching Figure 6 'Attribute configuration after being enhanced'. | Demonstrates the enhanced unified configuration where a single -1 value applies across nodes with differing directory counts. | Consistent with the RST statement that setting -1 lets all DataNodes serve as long as one volume is available.",
